Subject,Block,Trial,Direction,Velocity,Blink,BlinkDuration,ResponseError
755,1,36,-1,180,1,58,0.50637
755,1,37,-1,180,1,70,-3.7388
755,1,38,-1,180,1,77,5.5399
755,1,39,-1,240,1,95,2.739
755,1,40,-1,240,1,87,-2.727
755,1,41,1,180,1,60,12.503
755,1,42,1,240,1,65,2.4637
755,1,43,-1,180,1,46,-11.664
755,1,44,-1,180,1,68,-4.3059
755,1,45,-1,240,1,15,4.5574
755,1,46,1,180,1,58,-9.4774
755,1,47,1,240,1,80,7.0835
755,1,48,1,240,1,0,13.389
755,1,49,1,240,1,72,-4.6694
755,1,50,1,180,1,87,-6.9532
755,1,51,1,180,1,73,0.18379
755,1,52,-1,180,1,81,13.905
755,1,53,-1,180,1,51,11.826
755,1,54,1,240,1,72,-5.9767
755,1,55,1,180,1,0,-5.3837
755,1,56,-1,180,1,62,2.5909
755,1,57,1,240,1,15,6.1151
755,1,58,1,240,1,67,-22.127
755,1,59,1,180,1,0,21.156
755,1,60,1,180,1,104,3.3869
755,1,61,-1,180,1,15,-11.383
755,1,62,1,240,1,0,14.838
755,1,63,1,180,1,101,4.8523
755,1,64,1,180,0,0,-3.9371
755,1,65,-1,180,1,0,14.711
755,1,66,-1,240,1,0,15.061
755,1,67,1,240,1,0,-11.006
755,1,68,1,240,1,74,12.338
755,1,69,-1,240,1,0,11.289
755,1,70,1,180,1,56,8.3565
755,1,71,-1,180,1,45,-1.0526
755,1,72,-1,180,0,0,-3.6246
755,1,73,1,240,1,52,9.3448
755,1,74,1,180,1,84,2.2356
755,1,75,-1,180,1,32,-5.3804
755,1,76,1,180,1,12,-5.4969
755,1,77,1,240,1,24,3.8876
755,1,78,1,240,1,88,9.4626
755,1,79,-1,180,1,37,-12.428
755,1,80,1,240,1,9,3.6026
755,2,1,1,240,0,0,6.0957
755,2,2,1,180,0,0,-5.7135
755,2,3,-1,240,0,0,1.5594
755,2,4,-1,240,0,0,1.4735
755,2,5,1,240,0,0,7.3026
755,2,6,1,240,0,0,5.8178
755,2,7,1,240,0,0,0.2629
755,2,8,-1,180,0,0,2.1488
755,2,9,-1,240,0,0,11.719
755,2,10,-1,180,0,0,-1.3832
755,2,11,1,240,0,0,1.4336
755,2,12,-1,180,0,0,6.853
755,2,13,-1,240,0,0,7.0733
755,2,14,1,180,0,0,-5.6185
755,2,15,-1,180,0,0,-17.073
755,2,16,-1,240,0,0,-0.77479
755,2,17,-1,180,0,0,-10.697
755,2,18,1,240,0,0,-1.3783
755,2,19,-1,180,0,0,-10.555
755,2,20,1,180,0,0,4.2438
755,2,21,-1,240,0,0,6.4867
755,2,22,-1,180,0,0,1.393
755,2,23,-1,180,0,0,3.0242
755,2,24,1,180,0,0,-4.6593
755,2,25,1,180,0,0,-8.0297
755,2,26,1,240,0,0,-7.3561
755,2,27,1,180,0,0,7.1839
755,2,28,-1,180,0,0,-6.9711
755,2,29,1,180,0,0,1.5945
755,2,30,-1,180,0,0,-5.721
755,2,31,-1,180,0,0,4.3682
755,2,32,1,240,0,0,0.60148
755,2,33,1,180,0,0,-5.1859
755,2,34,-1,240,0,0,9.9836
755,2,35,1,240,0,0,15.416
755,2,36,-1,240,0,0,-10.673
755,2,37,1,240,0,0,2.4614
755,2,38,-1,240,0,0,8.5937
755,2,39,1,180,0,0,1.601
755,2,40,1,240,0,0,2.0954
755,2,41,-1,180,0,0,2.7836
755,2,42,-1,240,0,0,13.121
755,2,43,-1,240,0,0,-12.195
755,2,44,1,180,0,0,-1.9458
755,2,45,-1,240,0,0,-1.0116
755,2,46,1,180,0,0,-6.9308
755,2,47,-1,240,0,0,1.1163
755,2,48,1,240,0,0,-3.8675
755,2,49,-1,240,0,0,3.993
755,2,50,1,180,0,0,-11.86
755,2,51,-1,180,0,0,-5.2997
755,2,52,-1,240,0,0,-5.5068
755,2,53,1,240,0,0,-15.25
755,2,54,-1,180,0,0,-0.074511
755,2,55,-1,180,0,0,7.0557
755,2,56,1,180,0,0,10.21
755,2,57,1,180,0,0,7.5509
755,2,58,1,240,0,0,5.6968
755,2,59,1,180,0,0,-5.8186
755,2,60,-1,240,0,0,-8.3867
755,2,61,1,240,0,0,-2.7266
755,2,62,1,240,0,0,5.6715
755,2,63,1,240,0,0,-2.4647
755,2,64,1,180,0,0,6.9566
755,2,65,-1,180,0,0,-0.16828
755,2,66,1,240,0,0,-2.4466
755,2,67,-1,240,0,0,2.1646
755,2,68,1,240,0,0,0.59149
755,2,69,-1,180,0,0,-6.1976
755,2,70,1,240,0,0,-0.7153
755,2,71,-1,240,0,0,3.4289
755,2,72,1,180,0,0,10.256
755,2,73,-1,240,0,0,-3.6894
755,2,74,-1,180,0,0,-7.382
755,2,75,-1,180,0,0,7.0623
755,2,76,-1,180,0,0,0.44559
755,2,77,1,180,0,0,14.379
755,2,78,1,180,0,0,-7.2878
755,2,79,1,180,0,0,-24.786
755,2,80,-1,240,0,0,-3.0777
755,3,1,-1,240,0,0,2.5424
755,3,2,-1,240,1,74,-5.3794
755,3,3,-1,240,1,77,3.6369
755,3,4,1,180,1,66,5.4317
755,3,5,1,180,1,78,-0.8842
755,3,6,-1,180,1,78,-0.36232
755,3,7,1,180,1,69,-0.60338
755,3,8,1,180,1,39,4.3974
755,3,9,-1,240,1,74,7.2089
755,3,10,-1,180,1,79,-2.7267
755,3,11,-1,180,1,51,-1.4524
755,3,12,-1,240,1,74,10.752
755,3,13,-1,180,1,80,-1.585
755,3,14,1,240,1,46,-7.5593
755,3,15,-1,180,1,46,6.8918
755,3,16,1,180,1,59,8.8511
755,3,17,1,180,1,72,7.6808
755,3,18,1,240,1,78,0.91992
755,3,19,-1,180,1,54,7.847
755,3,20,1,240,1,54,1.5796
755,3,21,-1,180,1,41,5.4959
755,3,22,-1,240,1,62,3.0926
755,3,23,1,240,1,48,-14.668
755,3,24,1,240,1,42,-3.9214
755,3,25,-1,240,1,56,2.5483
755,3,26,1,240,1,18,9.8758
755,3,27,-1,240,1,65,-0.90847
755,3,28,-1,240,1,50,-3.3528
755,3,29,1,180,1,59,0.43464
755,3,30,-1,240,1,56,15.373
755,3,31,1,240,1,63,3.4362
755,3,32,1,180,1,93,-13.329
755,3,33,1,240,1,99,5.9387
755,3,34,1,240,1,51,-5.9368
755,3,35,-1,180,1,92,0.57693
755,3,36,-1,240,1,79,8.8372
755,3,37,1,180,1,99,-3.5776
755,3,38,-1,240,1,112,-3.2608
755,3,39,1,180,1,92,-2.6127
755,3,40,-1,180,1,101,5.6099
755,3,41,1,180,1,93,1.8965
755,3,42,1,240,1,74,0.81108
755,3,43,1,240,1,60,-6.959
755,3,44,-1,240,1,76,-16.651
755,3,45,-1,180,1,319,-4.8916
755,3,46,-1,240,1,96,9.7479
755,3,47,1,180,1,66,1.5923
755,3,48,-1,180,1,79,8.6486
755,3,49,-1,180,1,89,6.1188
755,3,50,-1,180,1,52,3.8561
755,3,51,1,180,1,90,-1.1087
755,3,52,1,180,1,87,10.854
755,3,53,-1,240,1,77,-0.22591
755,3,54,1,240,1,53,-20.974
755,3,55,1,180,1,60,2.418
755,3,56,-1,180,1,63,-1.6753
755,3,57,-1,180,1,48,3.4059
755,3,58,1,240,1,66,-1.3132
755,3,59,1,240,1,64,5.0967
755,3,60,1,240,1,49,-3.212
755,3,61,1,180,1,85,-2.0125
755,3,62,1,240,1,66,-3.8177
755,3,63,1,180,1,104,0.21174
755,3,64,1,240,1,85,-8.2895
755,3,65,-1,180,1,81,-1.7337
755,3,66,-1,240,1,103,-6.2555
755,3,67,1,240,1,83,11.824
755,3,68,1,240,1,114,-0.68844
755,3,69,-1,180,1,92,-0.46905
755,3,70,-1,240,1,67,5.2203
755,3,71,-1,180,1,102,4.6601
755,3,72,-1,180,1,34,8.8921
755,3,73,1,240,1,63,8.6694
755,3,74,-1,240,1,70,7.4074
755,3,75,-1,180,1,94,1.5799
755,3,76,1,180,1,86,-1.9703
755,3,77,1,180,1,64,3.942
755,3,78,1,180,1,46,-2.1723
755,3,79,-1,240,1,53,-3.5678
755,3,80,-1,240,1,62,5.519
755,4,1,1,240,0,0,6.0283
755,4,2,1,180,0,0,2.7996
755,4,3,-1,180,0,0,-3.4232
755,4,4,1,180,0,0,-3.3713
755,4,5,-1,240,0,0,6.2406
755,4,6,-1,180,0,0,-2.773
755,4,7,1,240,0,0,-4.2434
755,4,8,1,240,0,0,20.134
755,4,9,-1,180,0,0,10.546
755,4,10,-1,180,0,0,3.4136
755,4,11,1,240,0,0,-4.6904
755,4,12,-1,180,0,0,3.992
755,4,13,1,180,0,0,4.7872
755,4,14,1,240,0,0,4.6745
755,4,15,1,180,0,0,14.242
755,4,16,-1,240,0,0,-0.55232
755,4,17,-1,240,0,0,0.74236
755,4,18,-1,180,0,0,-4.1685
755,4,19,1,240,0,0,3.4473
755,4,20,-1,180,0,0,6.8935
755,4,21,1,240,0,0,5.824
755,4,22,-1,240,0,0,-0.81777
755,4,23,1,180,0,0,0.58578
755,4,24,1,180,0,0,16.779
755,4,25,1,180,0,0,-5.2217
755,4,26,-1,180,0,0,-5.2288
755,4,27,-1,180,0,0,2.8335
755,4,28,1,180,0,0,-12.887
755,4,29,1,180,0,0,-1.5085
755,4,30,1,240,0,0,-15.908
755,4,31,-1,240,0,0,-1.2147
755,4,32,-1,240,0,0,11.608
755,4,33,-1,240,0,0,0.56436
755,4,34,1,180,0,0,4.1987
755,4,35,-1,180,0,0,-4.8074
755,4,36,1,180,0,0,-11.308
755,4,37,-1,180,0,0,-2.3238
755,4,38,-1,180,0,0,-2.1701
755,4,39,1,240,0,0,7.2493
755,4,40,1,240,0,0,0.78555
755,4,41,-1,180,0,0,-0.55807
755,4,42,-1,180,0,0,1.737
755,4,43,1,240,0,0,3.7333
755,4,44,-1,180,0,0,9.1095
755,4,45,1,180,0,0,5.2509
755,4,46,1,180,0,0,-18.666
755,4,47,1,180,0,0,-3.4259
755,4,48,-1,180,0,0,5.7095
755,4,49,1,180,0,0,3.0613
755,4,50,-1,180,0,0,-1.9571
755,4,51,-1,180,0,0,-6.0055
755,4,52,-1,240,0,0,3.0587
755,4,53,1,240,0,0,6.4513
755,4,54,-1,240,0,0,1.7356
755,4,55,-1,240,0,0,10.215
755,4,56,-1,240,0,0,-2.7797
755,4,57,-1,240,0,0,-3.2168
755,4,58,-1,240,0,0,-4.818
755,4,59,1,240,0,0,-125.37
755,4,60,-1,240,0,0,-1.644
755,4,61,1,240,0,0,-17.986
755,4,62,1,240,0,0,9.9504
755,4,63,-1,240,0,0,-1.2242
755,4,64,1,180,0,0,1.7037
755,4,65,1,180,0,0,7.4253
755,4,66,-1,240,0,0,-1.3132
755,4,67,1,240,0,0,1.2311
755,4,68,-1,240,0,0,-0.83783
755,4,69,-1,240,0,0,3.8888
755,4,70,-1,240,0,0,-0.98381
755,4,71,1,240,0,0,-10.413
755,4,72,-1,180,0,0,-6.3556
755,4,73,1,240,0,0,9.3461
755,4,74,1,180,0,0,-5.3611
755,4,75,1,180,0,0,-0.61887
755,4,76,-1,240,0,0,-5.0312
755,4,77,-1,180,0,0,7.8426
755,4,78,1,180,0,0,-4.7808
755,4,79,1,240,0,0,-2.6992
755,4,80,1,240,0,0,3.8644
329,1,1,-1,180,0,0,-29.524
329,1,2,-1,240,1,60,17.733
329,1,3,-1,180,0,0,4.7692
329,1,4,1,180,0,0,-18.044
329,1,5,1,180,1,129,23.799
329,1,6,-1,180,1,81,13.306
329,1,7,-1,240,0,0,-5.2071
329,1,8,-1,180,1,102,-2.2643
329,1,9,1,180,1,61,10.014
329,1,10,1,180,1,114,-4.7159
329,1,11,1,180,1,101,-1.7045
329,1,12,1,240,1,205,9.0095
329,1,13,-1,240,1,15,-16.096
329,1,14,-1,240,1,142,-3.0894
329,1,15,-1,180,1,15,-8.0798
329,1,16,1,240,1,188,-3.4719
329,1,17,-1,180,1,147,-1.5367
329,1,18,1,180,1,178,17.992
329,1,19,-1,180,1,334,-0.71604
329,1,20,-1,240,1,232,30.733
329,1,21,1,240,1,147,2.7057
329,1,22,-1,240,1,227,11.347
329,1,23,1,240,1,265,-16.125
329,1,24,1,180,1,268,-0.30116
329,1,25,-1,240,1,245,13.357
329,1,26,1,180,1,298,-2.3766
329,1,27,-1,180,1,265,6.0153
329,1,28,-1,180,1,5,0.34164
329,1,29,-1,240,1,123,-9.1136
329,1,30,1,240,1,163,-5.6222
329,1,31,1,180,1,212,-44.882
329,1,32,-1,240,0,0,-37.766
329,1,33,1,240,0,0,-0.16154
329,1,34,1,180,1,147,63.712
329,1,35,-1,240,1,198,18.163
329,1,36,1,240,1,205,-21.023
329,1,37,-1,180,1,171,10.795
329,1,38,1,180,1,263,1.8119
329,1,39,-1,240,1,241,-1.861
329,1,40,-1,240,1,216,-10.079
329,1,41,1,180,1,89,28.496
329,1,42,1,240,1,0,14.909
329,1,43,1,180,1,25,31.856
329,1,44,-1,180,1,277,24.678
329,1,45,-1,180,1,176,15.178
329,1,46,1,240,1,215,17.689
329,1,47,1,180,0,0,-3.8591
329,1,48,1,240,1,366,6.0658
329,1,49,-1,240,1,192,36.241
329,1,50,-1,240,1,57,-28.764
329,1,51,1,180,1,346,37.41
329,1,52,-1,180,1,151,10.193
329,1,53,1,240,1,81,10.093
329,1,54,-1,180,1,40,-13.01
329,1,55,-1,240,0,0,21.37
329,1,56,1,180,1,174,-2.3642
329,1,57,1,240,1,133,16.359
329,1,58,-1,180,1,186,52.347
329,1,59,-1,180,1,183,40.417
329,1,60,1,240,0,0,4.204
329,1,61,-1,240,1,151,-13.547
329,1,62,1,240,0,0,25.392
329,1,63,1,180,1,143,17.189
329,1,64,-1,240,1,111,18.277
329,1,65,-1,240,1,121,-8.6135
329,1,66,1,180,1,52,31.502
329,1,67,-1,180,1,200,9.8035
329,1,68,1,240,1,186,8.2322
329,1,69,-1,240,1,161,8.8635
329,1,70,-1,180,1,138,-8.1839
329,1,71,1,240,0,0,54.018
329,1,72,1,180,0,0,-5.6065
329,1,73,1,240,0,0,1.4603
329,1,74,1,240,0,0,14.698
329,1,75,-1,180,1,103,21.662
329,1,76,1,240,1,70,9.1054
329,1,77,1,240,1,177,21.757
329,1,78,-1,240,1,155,-23.567
329,1,79,-1,180,1,105,7.8021
329,1,80,1,180,1,166,5.7268
329,2,1,1,240,0,0,-26.609
329,2,2,1,240,0,0,11.962
329,2,3,-1,240,0,0,-17.782
329,2,4,-1,180,0,0,-9.039
329,2,5,-1,180,0,0,14.805
329,2,6,1,180,0,0,-5.4981
329,2,7,-1,180,0,0,-6.8429
329,2,8,-1,240,0,0,-2.8858
329,2,9,-1,240,0,0,-24.034
329,2,10,-1,180,0,0,-21.443
329,2,11,-1,240,0,0,5.2361
329,2,12,-1,180,0,0,4.0898
329,2,13,1,180,0,0,-25.87
329,2,14,1,180,0,0,17.122
329,2,15,1,240,0,0,0.90942
329,2,16,-1,240,0,0,20.582
329,2,17,-1,180,0,0,-11.571
329,2,18,1,180,0,0,24.242
329,2,19,1,180,0,0,-6.8152
329,2,20,-1,240,0,0,-46.379
329,2,21,1,240,0,0,-23.336
329,2,22,-1,180,0,0,7.4012
329,2,23,1,180,0,0,13.598
329,2,24,-1,240,0,0,12.596
329,2,25,1,240,0,0,-16.835
329,2,26,1,180,0,0,1.5736
329,2,27,-1,240,0,0,3.3791
329,2,28,-1,240,0,0,-6.0411
329,2,29,1,240,0,0,-5.1571
329,2,30,1,180,0,0,-12.137
329,2,31,-1,240,0,0,-16.483
329,2,32,1,240,0,0,-16.5
329,2,33,-1,180,0,0,-3.6767
329,2,34,-1,240,0,0,36.102
329,2,35,-1,180,0,0,-25.565
329,2,36,-1,180,0,0,-7.9688
329,2,37,1,240,0,0,-11.773
329,2,38,1,180,0,0,8.4926
329,2,39,-1,180,0,0,-10.069
329,2,40,-1,180,0,0,1.7954
329,2,41,-1,240,0,0,18.942
329,2,42,-1,240,0,0,8.3876
329,2,43,-1,180,0,0,-11.332
329,2,44,1,240,0,0,35.069
329,2,45,1,240,0,0,3.6983
329,2,46,1,240,0,0,26.977
329,2,47,-1,240,0,0,13.429
329,2,48,1,180,0,0,17.167
329,2,49,1,240,0,0,-3.0248
329,2,50,-1,180,0,0,-7.754
329,2,51,-1,240,0,0,-3.6395
329,2,52,1,180,0,0,4.2645
329,2,53,-1,240,0,0,-14.969
329,2,54,1,180,0,0,-4.967
329,2,55,-1,180,0,0,5.252
329,2,56,1,180,0,0,-2.3805
329,2,57,1,180,0,0,-4.5986
329,2,58,1,240,0,0,7.3169
329,2,59,1,180,0,0,19.629
329,2,60,-1,180,0,0,2.8472
329,2,61,1,240,0,0,-28.544
329,2,62,1,240,0,0,14.75
329,2,63,1,180,0,0,-5.0683
329,2,64,-1,180,0,0,-6.5176
329,2,65,1,240,0,0,-3.9629
329,2,66,-1,240,0,0,-45.453
329,2,67,-1,240,0,0,-26.022
329,2,68,-1,180,0,0,-6.3033
329,2,69,-1,180,0,0,18.087
329,2,70,1,240,0,0,-29.394
329,2,71,1,180,0,0,2.1407
329,2,72,-1,240,0,0,7.3094
329,2,73,1,180,0,0,3.8879
329,2,74,1,240,0,0,-8.3504
329,2,75,-1,180,0,0,1.7826
329,2,76,1,180,0,0,15.972
329,2,77,1,240,0,0,29.5
329,2,78,-1,240,0,0,-9.1277
329,2,79,1,240,0,0,25.121
329,2,80,1,180,0,0,22.466
329,3,1,-1,180,0,0,-0.49094
329,3,2,1,180,1,58,-3.1237
329,3,3,-1,180,1,141,-10.95
329,3,4,1,180,1,115,8.6864
329,3,5,1,180,0,0,-14.321
329,3,6,1,180,0,0,12.351
329,3,7,-1,240,1,137,-4.2577
329,3,8,1,180,1,120,19.523
329,3,9,1,240,1,141,24.576
329,3,10,-1,180,1,145,24.029
329,3,11,-1,180,1,247,0.41498
329,3,12,1,240,1,123,48.938
329,3,13,-1,180,1,155,8.3401
329,3,14,1,180,1,176,2.5314
329,3,15,-1,240,1,102,16.309
329,3,16,-1,240,1,159,22.877
329,3,17,-1,240,1,128,-23.363
329,3,18,1,240,1,113,11.91
329,3,19,-1,240,1,165,-5.321
329,3,20,1,240,1,82,19.166
329,3,21,-1,180,1,163,8.6422
329,3,22,1,240,1,344,-2.8233
329,3,23,-1,240,1,210,25.535
329,3,24,-1,180,1,15,1.7243
329,3,25,-1,180,1,164,15.09
329,3,26,1,240,1,246,35.706
329,3,27,-1,180,1,187,30.065
329,3,28,1,240,1,130,13.31
329,3,29,-1,240,1,325,15.873
329,3,30,-1,180,1,151,9.5473
329,3,31,1,240,1,214,9.4818
329,3,32,1,240,1,141,17.49
329,3,33,1,240,1,43,7.398
329,3,34,-1,240,1,178,0.45231
329,3,35,1,240,1,229,-6.7128
329,3,36,1,180,1,130,7.3818
329,3,37,-1,180,1,134,8.6798
329,3,38,-1,180,1,241,-18.581
329,3,39,1,180,1,242,-2.2486
329,3,40,1,180,0,0,16.329
329,3,41,-1,240,1,196,25.282
329,3,42,1,240,1,185,9.8458
329,3,43,1,180,1,146,62.761
329,3,44,-1,180,1,112,9.8569
329,3,45,-1,180,1,151,-18.501
329,3,46,1,180,1,206,13.082
329,3,47,-1,240,1,246,0.77209
329,3,48,-1,180,1,156,13.384
329,3,49,-1,240,1,243,-2.3369
329,3,50,-1,180,1,162,14.853
329,3,51,1,240,1,201,38.685
329,3,52,1,180,1,289,-8.3189
329,3,53,1,240,1,15,-7.0065
329,3,54,1,240,1,236,25.879
329,3,55,-1,240,1,15,-8.2245
329,3,56,1,180,1,123,37.347
329,3,57,1,180,1,83,40.388
329,3,58,1,180,1,125,34.479
329,3,59,-1,240,1,137,19.911
329,3,60,1,180,1,119,4.7713
329,3,61,1,180,1,216,9.5162
329,3,62,1,240,1,119,14.627
329,3,63,-1,240,1,177,19.496
329,3,64,-1,180,1,96,19.751
329,3,65,-1,240,1,164,0.41539
329,3,66,-1,180,1,90,21.425
329,3,67,-1,240,1,175,2.2132
329,3,68,1,180,1,22,26.476
329,3,69,-1,240,1,247,49.767
329,3,70,-1,180,1,199,18.074
329,3,71,1,240,1,179,16.322
329,3,72,-1,240,1,396,-6.9795
329,3,73,1,240,1,202,19.056
329,3,74,1,180,1,81,6.176
329,3,75,1,240,1,121,42.705
329,3,76,-1,180,1,156,14.443
329,3,77,-1,240,1,119,6.8727
329,3,78,1,240,1,142,1.8679
329,3,79,1,180,1,180,16.493
329,3,80,-1,240,1,163,9.0699
329,4,1,1,180,0,0,-14.078
329,4,2,-1,240,0,0,-19.793
329,4,3,-1,240,0,0,8.9956
329,4,4,-1,240,0,0,-7.9724
329,4,5,1,180,0,0,-16.732
329,4,6,-1,180,0,0,7.1239
329,4,7,-1,240,0,0,-7.8312
329,4,8,1,240,0,0,-5.6281
329,4,9,-1,180,0,0,14.185
329,4,10,1,180,0,0,20.746
329,4,11,-1,240,0,0,-20.913
329,4,12,-1,180,0,0,17.636
329,4,13,-1,240,0,0,-31.785
329,4,14,-1,180,0,0,14.477
329,4,15,-1,240,0,0,-40.237
329,4,16,1,240,0,0,31.626
329,4,17,-1,180,0,0,-2.4469
329,4,18,-1,240,0,0,3.6562
329,4,19,1,240,0,0,5.2114
329,4,20,-1,180,0,0,-36.65
329,4,21,1,240,0,0,2.1093
329,4,22,-1,180,0,0,-6.8135
329,4,23,1,240,0,0,5.6966
329,4,24,-1,240,0,0,-9.9854
329,4,25,1,180,0,0,18.515
329,4,26,-1,180,0,0,4.0051
329,4,27,1,240,0,0,1.7415
329,4,28,-1,240,0,0,-0.049914
329,4,29,1,240,0,0,-11.214
329,4,30,1,240,0,0,-24.487
329,4,31,-1,180,0,0,-4.087
329,4,32,-1,240,0,0,-17.753
329,4,33,1,240,0,0,26.158
329,4,34,-1,240,0,0,-2.1813
329,4,35,-1,180,0,0,-5.1653
329,4,36,1,180,0,0,20.212
329,4,37,-1,180,0,0,-11.511
329,4,38,-1,180,0,0,-10.373
329,4,39,-1,180,0,0,9.0455
329,4,40,1,240,0,0,7.6787
329,4,41,-1,180,0,0,-13.855
329,4,42,1,240,0,0,27.122
329,4,43,-1,180,0,0,-0.0838
329,4,44,-1,240,0,0,10.603
329,4,45,1,240,0,0,5.3379
329,4,46,-1,180,0,0,-17.35
329,4,47,-1,180,0,0,8.8984
329,4,48,1,180,0,0,27.491
329,4,49,-1,240,0,0,0.11489
329,4,50,1,180,0,0,34.039
329,4,51,-1,240,0,0,0.58782
329,4,52,1,180,0,0,-3.2418
329,4,53,-1,240,0,0,13.07
329,4,54,1,240,0,0,0.77273
329,4,55,1,180,0,0,21.737
329,4,56,1,240,0,0,1.0567
329,4,57,1,180,0,0,0.2384
329,4,58,-1,180,0,0,-49.876
329,4,59,1,240,0,0,-38.291
329,4,60,1,180,0,0,12.893
329,4,61,-1,240,0,0,6.4056
329,4,62,1,180,0,0,-8.8943
329,4,63,1,240,0,0,-5.6186
329,4,64,1,180,0,0,0.98676
329,4,65,-1,180,0,0,29.039
329,4,66,1,240,0,0,6.661
329,4,67,1,180,0,0,8.2854
329,4,68,-1,240,0,0,-3.2409
329,4,69,1,180,0,0,19.768
329,4,70,1,240,0,0,18.555
329,4,71,1,180,0,0,-6.8408
329,4,72,1,180,0,0,-46.948
329,4,73,1,180,0,0,18.325
329,4,74,1,180,0,0,-15.934
329,4,75,-1,180,0,0,9.9282
329,4,76,1,180,0,0,19.934
329,4,77,1,240,0,0,38.378
329,4,78,-1,240,0,0,-0.28412
329,4,79,-1,240,0,0,-0.39209
329,4,80,1,240,0,0,-3.1184
256,1,1,-1,240,1,140,-9.8714
256,1,2,-1,240,1,175,6.6971
256,1,3,1,180,1,158,0.14581
256,1,4,1,240,1,174,2.6511
256,1,5,1,240,1,133,5.226
256,1,6,-1,180,1,97,-6.2228
256,1,7,1,180,1,33,-12.074
256,1,8,-1,180,1,114,13.968
256,1,9,1,180,1,96,-12.348
256,1,10,-1,240,1,100,20.446
256,1,11,-1,240,1,92,-5.7029
256,1,12,-1,180,1,67,-1.2851
256,1,13,1,240,1,85,-5.0974
256,1,14,1,180,1,35,-5.7525
256,1,15,-1,180,1,66,-10.583
256,1,16,-1,240,1,47,15.419
256,1,17,-1,180,1,75,-5.0336
256,1,18,-1,180,1,96,2.9204
256,1,19,1,180,1,77,4.3524
256,1,20,1,180,1,65,-3.9436
256,1,21,1,240,1,33,-11.102
256,1,22,1,180,1,40,14.003
256,1,23,1,180,1,94,-7.0818
256,1,24,1,180,1,227,9.5844
256,1,25,-1,240,1,142,-8.8752
256,1,26,1,180,1,164,-0.26972
256,1,27,1,240,1,151,8.7934
256,1,28,1,180,1,106,0.24604
256,1,29,-1,180,1,103,-4.0341
256,1,30,-1,240,1,93,9.7979
256,1,31,1,240,1,80,13.333
256,1,32,-1,180,1,109,0.2516
256,1,33,1,240,1,72,8.6163
256,1,34,1,240,1,110,10.304
256,1,35,-1,180,1,102,3.7019
256,1,36,-1,180,1,86,1.117
256,1,37,-1,180,1,112,11.864
256,1,38,-1,180,1,124,9.2325
256,1,39,1,240,1,139,-0.13659
256,1,40,-1,180,1,67,7.1197
256,1,41,1,240,1,114,-1.544
256,1,42,1,180,1,83,27.217
256,1,43,1,180,1,114,5.1799
256,1,44,-1,240,1,109,-10.578
256,1,45,1,180,1,91,17.956
256,1,46,-1,180,1,165,-2.0946
256,1,47,1,240,1,145,1.2232
256,1,48,-1,240,1,134,19.643
256,1,49,1,240,1,83,12.798
256,1,50,1,240,1,133,-11.903
256,1,51,1,240,1,87,14.475
256,1,52,-1,240,1,64,-0.89939
256,1,53,1,240,1,70,18.955
256,1,54,-1,240,1,104,0.65913
256,1,55,-1,240,1,56,-5.6307
256,1,56,-1,240,1,69,-3.1863
256,1,57,1,180,1,83,-4.4374
256,1,58,1,180,1,69,-4.023
256,1,59,1,180,1,73,-4.2052
256,1,60,-1,180,1,76,1.1437
256,1,61,-1,240,1,31,3.4337
256,1,62,-1,180,1,62,1.081
256,1,63,1,180,1,78,3.5332
256,1,64,-1,240,1,60,-2.7737
256,1,65,1,240,1,25,-5.4512
256,1,66,1,240,1,64,15.915
256,1,67,-1,180,1,43,2.3935
256,1,68,-1,180,1,93,2.7126
256,1,69,-1,240,1,77,6.2528
256,1,70,1,240,1,101,-5.2943
256,1,71,-1,240,1,72,9.3602
256,1,72,-1,180,1,78,1.6539
256,1,73,-1,240,1,63,16.018
256,1,74,1,240,1,99,0.05534
256,1,75,1,180,1,49,13.159
256,1,76,-1,240,1,94,-5.6569
256,1,77,-1,240,1,91,13.787
256,1,78,-1,180,1,81,-0.55837
256,1,79,1,180,1,23,3.5947
256,1,80,1,240,1,56,9.9736
256,2,1,-1,240,0,0,-7.3473
256,2,2,1,180,0,0,2.5346
256,2,3,1,180,0,0,-3.3874
256,2,4,-1,240,0,0,15.968
256,2,5,-1,240,0,0,8.444
256,2,6,1,240,0,0,-0.89083
256,2,7,1,180,0,0,10.503
256,2,8,-1,240,0,0,6.9397
256,2,9,-1,180,0,0,1.0605
256,2,10,1,240,0,0,8.6866
256,2,11,-1,240,0,0,-6.9058
256,2,12,1,240,0,0,-12.087
256,2,13,1,240,0,0,-9.3615
256,2,14,-1,240,0,0,11.06
256,2,15,1,240,0,0,1.1875
256,2,16,1,180,0,0,8.3745
256,2,17,1,240,0,0,-11.86
256,2,18,-1,180,0,0,-5.6783
256,2,19,-1,180,0,0,15.358
256,2,20,1,180,0,0,-7.0532
256,2,21,1,240,0,0,10.375
256,2,22,-1,240,0,0,-6.4806
256,2,23,-1,180,0,0,-2.6616
256,2,24,1,180,0,0,-8.2671
256,2,25,-1,180,0,0,-13.22
256,2,26,-1,240,0,0,12.523
256,2,27,-1,240,0,0,16.583
256,2,28,-1,240,0,0,-7.1469
256,2,29,-1,180,0,0,20.706
256,2,30,1,240,0,0,12.718
